"SlNo","Device","partKind","partStart","partDur"
"1255","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 15:15:41.586,63.5270001888275
"1256","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 15:17:03.572,245.921000003815
"1257","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 15:31:03.933,63.5319998264313
"1258","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 15:38:55.338,243.953999996185
"1259","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 15:47:52.384,63.6429998874664
"1260","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 15:49:30.835,245.976999998093
"1261","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 16:00:43.484,63.5250000953674
"1262","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 16:11:10.881,243.955999851227
"1263","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 16:32:19.670,65.5859999656677
"1264","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 16:36:17.420,245.945999860764
"1265","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 16:46:46.660,63.5469999313354
"1266","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 16:48:12.765,245.983999967575
"1267","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 17:34:23.875,65.569000005722
"1268","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 17:39:55.904,245.951999902725
"1269","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 17:49:05.694,63.5499999523163
"1270","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 17:54:54.137,245.981999874115
"1271","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:04:28.023,65.6019999980927
"1272","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:06:31.025,245.950999975204
"1273","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:12:48.148,65.5929999351501
"1274","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:14:24.493,245.950000047684
"1275","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:21:46.502,65.5929999351501
"1276","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:24:53.025,246.006999969482
"1277","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:30:51.736,63.6559998989105
"1278","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:32:58.921,245.949000120163
"1279","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:42:00.036,63.5920000076294
"1280","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:43:34.369,245.945000171661
"1281","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:50:28.405,63.5800001621246
"1282","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 18:52:41.680,245.993999958038
"1283","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 18:59:25.509,63.6009998321533
"1284","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 19:02:58.720,246.005000114441
"1285","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 19:18:58.000,65.5969998836517
"1286","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 19:20:34.319,245.976999998093
"1287","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 19:28:15.500,63.6719999313354
"1288","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 19:31:34.427,246.016999959946
"1289","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 19:42:36.520,63.5800001621246
"1290","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 19:45:00.007,246.009999990463
"1291","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 20:04:18.076,63.632000207901
"1292","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 20:06:04.719,243.998999834061
"1293","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 20:12:49.686,63.5909998416901
"1294","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 20:14:30.134,245.975999832153
"1295","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 20:24:57.328,63.6729998588562
"1296","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 20:36:03.576,245.978000164032
"1297","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 20:43:07.862,65.5940001010895
"1298","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 20:45:31.342,243.936000108719
"1299","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 20:52:27.434,63.5269999504089
"1300","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 20:53:55.562,246.006999969482
"1301","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 21:12:49.022,63.6329998970032
"1302","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 21:14:15.187,243.93499994278
"1303","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 21:22:35.308,63.5639998912811
"1304","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 21:26:43.278,246.030999898911
"1305","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 21:33:14.790,63.6420001983643
"1306","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 21:46:11.671,246.06500005722
"1307","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 21:53:01.674,63.5529999732971
"1308","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 21:54:27.780,243.97000002861
"1309","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 22:04:22.209,65.5929999351501
"1310","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 22:05:44.216,246.021999835968
"1311","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 22:21:22.563,65.5930001735687
"1312","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 22:24:51.644,245.981999874115
"1313","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 22:33:50.736,63.5780000686646
"1314","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 22:38:47.976,246.045000076294
"1315","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 22:44:55.052,63.5490000247955
"1316","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 22:47:34.923,246.003000020981
"1317","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 22:55:32.519,63.643000125885
"1318","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 22:57:43.773,244.069000005722
"1319","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 23:06:06.052,63.5499999523163
"1320","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 23:07:40.355,245.948999881744
"1321","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 23:13:39.038,63.5259997844696
"1322","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 23:15:42.013,245.953999996185
"1323","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 23:22:38.104,63.5199999809265
"1324","acutec_QT250-M301_781d8d","A751-OP20",2014-11-17 23:24:00.086,45684.2030000687
"1325","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-17 23:39:38.776,846.723000049591
"1326","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 12:05:24.289,245.976999998093
"1327","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 12:16:03.938,381.499000072479
"1328","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 12:23:29.105,246.033999919891
"1329","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 12:40:25.789,63.6130001544952
"1330","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 12:42:04.243,246.046000003815
"1331","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 12:47:58.917,63.5309998989105
"1332","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 12:49:51.825,245.975000143051
"1333","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 12:59:07.244,65.5980000495911
"1334","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 13:04:08.552,245.953999996185
"1335","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 13:10:54.601,63.550999879837
"1336","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 13:14:33.924,245.950999975204
"1337","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 13:22:47.878,63.6240000724792
"1338","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 13:27:00.058,246.046999931335
"1339","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 13:33:41.894,65.5679998397827
"1340","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 13:37:41.733,246.210000038147
"1341","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 13:47:15.299,181.198999881744
"1342","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 13:52:03.151,243.976000070572
"1343","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 14:03:52.530,63.547000169754
"1344","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 14:12:32.683,245.164999961853
"1345","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 14:25:42.868,63.5230000019073
"1346","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 14:27:33.811,243.93499994278
"1347","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 14:38:13.551,63.6369998455048
"1348","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 14:42:15.687,243.966000080109
"1349","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 14:50:39.934,63.6219999790192
"1350","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 14:53:24.134,245.984999895096
"1351","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 14:59:06.428,63.5220000743866
"1352","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 15:02:00.641,243.982000112534
"1353","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 15:10:02.582,65.6000001430511
"1354","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 15:12:07.605,245.958999872208
"1355","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 15:23:11.726,63.5510001182556
"1356","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 15:24:48.071,250.050999879837
"1357","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 15:30:38.563,63.6170001029968
"1358","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 15:32:49.789,264.387000083923
"1359","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 15:42:09.451,65.5940001010895
"1360","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 15:45:42.605,278.748000144958
"1361","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 15:53:40.197,65.5640001296997
"1362","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 16:00:26.013,299.259000062943
"1363","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 16:12:29.556,63.5210001468658
"1364","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 16:14:22.266,334.428999900818
"1365","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 16:33:16.036,63.6059999465942
"1366","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 16:36:18.520,317.723999977112
"1367","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 16:43:47.438,63.5310001373291
"1368","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 17:33:56.305,299.234999895096
"1369","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 17:45:02.444,65.5729999542236
"1370","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 17:46:57.226,313.634999990463
"1371","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 17:58:19.780,63.728000164032
"1372","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:02:15.657,299.238999843597
"1373","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 18:09:54.763,65.5940001010895
"1374","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:11:39.299,299.288000106812
"1375","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 18:19:51.257,65.5980000495911
"1376","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:22:37.276,299.626000165939
"1377","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 18:29:19.395,63.5260000228882
"1378","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:32:17.700,299.230999946594
"1379","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 18:40:19.561,63.5479998588562
"1380","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:42:02.052,299.235000133514
"1381","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 18:54:05.539,63.5239999294281
"1382","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 18:55:56.224,299.236999988556
"1383","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 19:04:24.540,63.6060001850128
"1384","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 19:06:23.480,299.257999897003
"1385","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 21:42:17.585,63.5499999523163
"1386","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 21:44:45.167,325.914000034332
"1387","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 22:18:25.084,63.5499999523163
"1388","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 22:20:46.520,344.324000120163
"1389","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 22:31:07.546,63.5820000171661
"1390","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 22:37:39.082,344.295000076294
"1391","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 22:49:54.861,63.5569999217987
"1392","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 22:53:12.051,342.307999849319
"1393","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 23:10:37.381,65.6010000705719
"1394","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 23:14:12.582,344.346999883652
"1395","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-18 23:36:03.207,63.5240001678467
"1396","acutec_QT250-M301_781d8d","A751-OP20",2014-11-18 23:38:06.183,344.508999824524
"1397","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 12:38:59.088,271.154000043869
"1398","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 12:44:09.187,301.283999919891
"1399","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 13:05:00.647,67.680999994278
"1400","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 13:11:42.464,295.151000022888
"1401","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 13:30:07.301,63.7069997787476
"1402","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 13:38:20.118,276.697000026703
"1403","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 13:55:23.194,63.5199999809265
"1404","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 13:57:11.779,276.819000005722
"1405","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 14:19:44.673,63.6139998435974
"1406","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 14:21:23.127,276.757999897003
"1407","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 14:34:30.647,63.521999835968
"1408","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 14:37:41.267,276.764000177383
"1409","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 14:45:04.016,65.5989999771118
"1410","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 14:49:36.736,276.753000020981
"1411","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:01:48.479,63.7329998016357
"1412","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:03:57.786,278.749000072479
"1413","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:13:10.220,63.5780000686646
"1414","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:17:14.611,278.773999929428
"1415","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:23:39.950,65.5940001010895
"1416","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:25:51.141,276.794000148773
"1417","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:32:57.530,63.808000087738
"1418","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:34:44.375,278.75400018692
"1419","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:40:45.121,65.5869998931885
"1420","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:44:18.601,276.759000062943
"1421","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 15:52:20.319,63.5989999771118
"1422","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 15:54:11.005,276.767999887466
"1423","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 16:00:32.276,63.5230000019073
"1424","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 16:02:43.450,276.700999975204
"1425","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 16:11:26.125,63.5269999504089
"1426","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 16:13:06.546,276.726999998093
"1427","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 16:20:02.631,63.6440000534058
"1428","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 16:22:32.375,278.749000072479
"1429","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 16:31:35.538,65.5989999771118
"1430","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 16:34:03.119,276.732000112534
"1431","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 16:40:46.068,63.5499999523163
"1432","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 16:42:36.753,276.798000097275
"1433","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 17:15:32.892,190.990000009537
"1434","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 17:20:30.786,276.835000038147
"1435","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 17:34:52.015,63.6579999923706
"1436","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 17:37:32.002,276.781999826431
"1437","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 17:46:54.842,63.5260000228882
"1438","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 17:49:14.209,278.771999835968
"1439","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 17:55:55.957,65.5969998836517
"1440","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:01:19.793,276.758000135422
"1441","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:07:34.921,63.5599999427795
"1442","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:09:54.286,278.743999958038
"1443","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:19:32.301,63.6009998321533
"1444","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:23:15.967,276.759000062943
"1445","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:28:35.765,63.6729998588562
"1446","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:31:52.674,276.763999938965
"1447","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:38:36.532,63.5230000019073
"1448","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:40:21.045,278.806999921799
"1449","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:46:50.538,63.6079998016357
"1450","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:49:12.032,276.805999994278
"1451","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 18:56:18.395,65.5940001010895
"1452","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 18:59:57.914,278.749000072479
"1453","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 19:06:08.888,65.5999999046326
"1454","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 19:07:53.430,276.739000082016
"1455","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 19:15:10.144,63.595999956131
"1456","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 19:18:00.312,278.749000072479
"1457","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 19:24:17.436,63.6609997749329
"1458","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 19:26:18.476,276.724999904633
"1459","acutec_QT250-M301_781d8d","A751.1-OP20",2014-11-19 19:35:48.289,63.6070001125336
"1460","acutec_QT250-M301_781d8d","A751-OP20",2014-11-19 19:41:32.700,276.698999881744
"1461","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 03:52:24.309,678.398000001907
"1462","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 04:36:58.188,1303.91400003433
"1463","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 05:16:14.351,823.924999952316
"1464","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 05:31:24.361,846.513999938965
"1465","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 05:59:47.490,825.980000019073
"1466","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 06:15:20.032,674.333999872208
"1467","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 06:27:42.007,723.543000221252
"1468","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 07:54:40.335,647.703000068665
"1469","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 08:06:25.414,645.631999969482
"1470","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 08:17:33.599,647.761000156403
"1471","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 08:41:42.769,1133.45799994469
"1472","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 09:00:50.588,704.596999883652
"1473","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 09:56:38.342,801.631999969482
"1474","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 10:23:35.709,855.30899977684
"1475","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 10:53:25.469,754.288999795914
"1476","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 11:06:12.046,942.81200003624
"1477","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 11:22:13.295,753.72000002861
"1478","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 11:34:59.308,692.787999868393
"1479","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 12:12:44.688,1752.51700019836
"1480","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 12:42:19.740,801.907999992371
"1481","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 12:56:02.140,600.619999885559
"1482","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 13:39:44.805,1445.23699998856
"1483","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 14:03:58.240,660.101000070572
"1484","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 14:15:16.803,690.773000001907
"1485","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 14:27:08.058,618.944000005722
"1486","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 14:37:37.270,565.748000144958
"1487","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 14:47:13.260,1492.11600017548
"1488","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 15:22:40.763,541.114000082016
"1489","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 15:32:00.315,545.209000110626
"1490","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 15:41:13.742,612.856999874115
"1491","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 15:51:38.917,561.621999979019
"1492","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 16:01:10.779,553.404000043869
"1493","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 16:10:34.424,979.920000076294
"1494","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 16:27:04.405,989.969000101089
"1495","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 16:44:09.223,596.417000055313
"1496","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 16:54:15.904,2758.94199991226
"1497","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 17:40:29.206,612.845999956131
"1498","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 17:50:58.418,731.792000055313
"1499","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 18:16:17.361,721.46799993515
"1500","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 18:28:31.121,1172.51799988747
"1501","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 18:49:21.526,604.658999919891
"1502","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 18:59:40.523,844.496999979019
"1503","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 19:14:01.410,657.944000005722
"1504","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 19:25:11.640,625.258999824524
"1505","acutec_QT250-M301_781d8d","3363-OP30",2014-11-20 19:36:15.842,612.858999967575
"1506","acutec_QT250-M301_781d8d","3364-OP30",2014-11-20 21:18:19.201,976.035000085831
"1507","acutec_QT250-M301_781d8d","3364-OP30",2014-11-20 21:34:45.493,1850.8140001297
"1508","acutec_QT250-M301_781d8d","3364-OP30",2014-11-20 22:06:04.982,1325.3149998188
"1509","acutec_QT250-M301_781d8d","3364-OP30",2014-11-20 22:28:36.941,723.799000024796
"1510","acutec_QT250-M301_781d8d","3364-OP30",2014-11-20 22:41:38.118,14353.6019999981
"1511","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 02:41:28.615,690.710999965668
"1512","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 02:53:13.664,922.387000083923
"1513","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 03:08:48.338,1100.66100001335
"1514","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 03:27:08.999,495.972999811172
"1515","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 03:35:35.236,575.93799996376
"1516","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 03:45:33.727,606.740000009537
"1517","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 03:55:56.858,551.355000019073
"1518","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 04:05:20.497,762.485000133514
"1519","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 04:18:13.253,537.073999881744
"1520","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 04:45:25.246,1518.82800006866
"1521","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:10:58.436,524.703999996185
"1522","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:19:53.405,516.568000078201
"1523","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:28:29.973,516.531000137329
"1524","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:37:43.401,541.115000009537
"1525","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:47:27.585,467.349999904633
"1526","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 05:55:14.934,935.982000112534
"1527","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 06:29:07.539,1082.2009999752
"1528","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 06:47:09.740,1553.61500000954
"1529","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 07:13:19.742,571.865000009537
"1530","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 07:24:01.301,1125.25499987602
"1531","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 07:42:46.555,684.668999910355
"1532","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 07:54:23.513,590.385999917984
